Dataset,Method,R²,R² std,RMSE,RMSE std,MAE,MAE std,Spearman,Spearman std,Time (s),Best k
Moneyball,CatBoost,0.938196816955055,0.009349848102333904,22.649991931342257,1.706419776731823,17.78123522573604,1.3257710583094104,0.9649017964981808,0.006968293450106638,0.5814955949783325,
Moneyball,LightGBM,0.937569692545938,0.008399834094637806,22.780574483736906,1.6587352158224795,17.852201417146212,1.3186962954225645,0.9646056346228982,0.007314067683916521,18.010606837272643,
Moneyball,RandomForest,0.9293653389666524,0.007587811340499918,24.241415892794578,1.3886686216508979,19.286411500921307,1.1918017452246665,0.959966880576301,0.008398229632867515,0.5563313007354737,
Moneyball,MLP,0.9450698299275597,0.009412996157913675,21.3218357924574,1.8281488074283456,16.654121964977634,1.4260648331633723,0.9680367752117087,0.006676969324364619,1.430936336517334,
Moneyball,RW-MLP,0.9454608727150576,0.01001287126398991,21.238153201689666,1.9652879366434486,16.73458800777312,1.686578740394438,0.9679524283850188,0.0068165793791901946,6.85964617729187,10.0
Moneyball,FT-Transformer,0.9397519580859786,0.008868793600965683,22.38430578357291,2.0038831277672253,17.70124893188477,1.6192248519104984,0.9661166325065762,0.006375546388415143,8.59653549194336,
Moneyball,RW-FT-Transformer,0.9414136871233859,0.009367927207557164,22.037239293426484,1.8994140827804118,17.45461858933972,1.6459211458291902,0.9665213689063457,0.00650318227274183,49.83181638717652,10.0
black_friday,XGBoost,0.47527718205434377,0.020898664291299097,3678.4368837964817,84.93181943584113,2848.622273943901,59.455758556551736,0.6506058182712579,0.015671804204946762,0.7813878059387207,
black_friday,CatBoost,0.5042237340478407,0.0200894065387086,3575.5666206828073,85.39243488883008,2807.391634271479,68.16928395727292,0.6650078549848603,0.01710170225877371,0.5776506900787354,
black_friday,LightGBM,0.5101158021585295,0.020007453858935143,3554.223109671971,84.73192544902575,2781.0442935353235,65.11341697210926,0.669917482397528,0.016209622961097802,22.1013254404068,
black_friday,RandomForest,0.5077846779423758,0.018802777387941783,3562.714147160241,78.24918527858625,2781.146874075737,54.219753520509144,0.6673994333535502,0.015353848364714512,0.7116140842437744,
black_friday,MLP,0.4151803498391793,0.025155605779245256,3883.3568225478657,97.83770916894193,3029.6430564168927,62.36855432570823,0.6020779682786344,0.017151295080443982,14.564409756660462,
black_friday,RW-MLP,0.4469351285134075,0.022438776289238873,3776.556263041896,93.53156861698045,2935.1635287034514,64.29493675818091,0.631824659050727,0.013509598132837695,107.08029673099517,10.0
black_friday,FT-Transformer,0.4269126517969015,0.02328549710254031,3844.304650403261,94.57700386688197,2984.6478365966796,69.47845491333277,0.6183317575489319,0.01734582818180493,54.62146270275116,
black_friday,RW-FT-Transformer,0.4347706660616165,0.030860281178685514,3816.943379435927,108.46540300054608,2966.279401171875,86.30207799021937,0.6232818284775474,0.02296799233532179,292.5308599472046,3.0
wine-quality-white,XGBoost,0.9990399612114377,0.00030430520127216283,881.5041213058848,145.53086106668547,448.36835142621993,57.12851938564119,0.8042184917171253,0.036383254193067545,0.81666259765625,
wine-quality-white,CatBoost,0.9990662114120339,0.0003419521253827609,868.1181776652535,162.6121292155127,496.56130135236515,66.41694336914158,0.736528411139694,0.0339744444945801,0.6693064451217652,
wine-quality-white,LightGBM,0.999292714036601,0.0002360787151949274,757.3661797122926,132.09965121110304,400.9515890295153,47.0457164291611,0.8056035886738725,0.04914982559130806,7.76040678024292,
